date,fund,company,ticker,shares,market value($),weight(%)
2021-02-08,ARKF,HDFC BANK LTD-ADR,HDB,403514.0,33289905.0,0.96
2021-02-08,ARKF,HONG KONG DOLLAR,,33536350.419999994,4325987.180000001,0.1199999999999999
2021-02-08,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,1082440.0,122813642.4,3.55
2021-02-08,ARKF,INTUIT INC,INTU,129553.0,50491986.22,1.46
2021-02-08,ARKF,JAPANESE YEN,,60727348.0,577173.86,0.02
2021-02-08,ARKF,JD.COM INC-ADR,JD,497296.0,47029282.72,1.36
2021-02-08,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,60723.0,4147380.9,0.12
2021-02-08,ARKF,KE HOLDINGS INC,BEKE,626430.0,38963946.0,1.13
2021-02-08,ARKF,LENDINGCLUB CORP,LC,1879598.0,25637716.72,0.74
2021-02-08,ARKF,LENDINGTREE INC,TREE UW,172402.0,60409660.8,1.75
2021-02-08,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,450396.0,32433743.82,0.94
2021-02-08,ARKF,MARKETAXESS HOLDINGS INC,MKTX,24468.0,13939908.96,0.4
2021-02-08,ARKF,MEITUAN-CLASS B,3690,1882686.0,98696334.04,2.85
2021-02-08,ARKF,MERCADOLIBRE INC,MELI,63281.0,120290220.09,3.48
2021-02-08,ARKF,MORGAN STANLEY GOVT INSTL 8035,,20017709.71,20017709.71,0.58
2021-02-08,ARKF,NVIDIA CORP,NVDA,58450.0,33757797.5,0.98
2021-02-08,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,2410564.0,65808397.2,1.9
2021-02-08,ARKF,PAYPAL HOLDINGS INC,PYPL,557674.0,157358872.58,4.55
2021-02-08,ARKF,PINDUODUO INC-ADR,PDD,180758.0,34029501.08,0.98
2021-02-08,ARKF,PINTEREST INC- CLASS A,PINS,1558132.0,124354514.92,3.59
2021-02-08,ARKF,SCHWAB (CHARLES) CORP,SCHW,705037.0,39376316.45,1.14
2021-02-08,ARKF,SEA LTD-ADR,SE,458404.0,120771117.84,3.49
2021-02-08,ARKF,SHOPIFY INC - CLASS A,SHOP,84357.0,113467757.13,3.28
2021-02-08,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,912913.0,131422955.48,3.8
2021-02-08,ARKF,SNAP INC - A,SNAP,1392928.0,88840947.84,2.57
2021-02-08,ARKF,SPLUNK INC,SPLK,323643.0,54876907.08,1.59
2021-02-08,ARKF,SQUARE INC - A,SQ,1278518.0,332376324.46,9.6
2021-02-08,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,291691.0,38663642.05,1.12
2021-02-08,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,993238.0,45142667.1,1.3
2021-02-08,ARKF,TELADOC HEALTH INC,TDOC,180381.0,53129419.74,1.53
2021-02-08,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1578884.0,150151868.4,4.34
2021-02-08,ARKF,TWILIO INC - A,TWLO,217958.0,87076400.58,2.52
2021-02-08,ARKF,VERISK ANALYTICS INC,VRSK,112328.0,21214266.08,0.61
2021-02-08,ARKF,WORKDAY INC-CLASS A,WDAY,241305.0,65825590.95,1.9
2021-02-08,ARKF,YEAHKA LTD,9923,7558400.0,83800224.45,2.42
2021-02-08,ARKF,Z HOLDINGS CORP,4689,10646530.0,67492615.22,1.95
2021-02-08,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,11428245.0,72234563.29,2.09
2021-02-08,ARKF,ZILLOW GROUP INC - C,Z,979483.0,159920189.41,4.62
2021-02-09,ARKF,ADYEN NV,ADYEN,48626.0,112032107.55,3.07
2021-02-09,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,382476.0,101926029.24,2.79
2021-02-09,ARKF,AMAZON.COM INC,AMZN,24446.0,80794030.0,2.21
2021-02-09,ARKF,APPLE INC,AAPL,518626.0,70538322.26,1.93
2021-02-09,ARKF,BASE INC,4477,346300.0,42192530.96,1.15
2021-02-09,ARKF,BILL.COM HOLDINGS INC,BILL,107259.0,18636251.25,0.51
2021-02-09,ARKF,CANADIAN DOLLAR,,10513353.81,8276927.89,0.23
2021-02-09,ARKF,DISCOVERY LTD,DSY,3498403.0,34572592.87,0.95
2021-02-09,ARKF,DOCUSIGN INC,DOCU,307384.0,78634974.88,2.15
2021-02-09,ARKF,DRAFTKINGS INC - CL A,DKNG,284036.0,17647156.68,0.48
2021-02-09,ARKF,FACEBOOK INC-CLASS A,FB,223614.0,60252792.3,1.65
2021-02-09,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,329075.0,41572044.75,1.14
2021-02-09,ARKF,HDFC BANK LTD-ADR,HDB,420026.0,34219518.22,0.94
2021-02-09,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,1126696.0,127609588.96,3.49
2021-02-09,ARKF,INTUIT INC,INTU,134833.0,52793861.15,1.45
2021-02-09,ARKF,JD.COM INC-ADR,JD,517600.0,50243432.0,1.38
2021-02-09,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,63219.0,4412686.2,0.12
2021-02-09,ARKF,KE HOLDINGS INC,BEKE,652014.0,43176367.08,1.18
2021-02-09,ARKF,LENDINGCLUB CORP,LC,1879598.0,25073837.32,0.69
2021-02-09,ARKF,LENDINGTREE INC,TREE UW,172402.0,60080372.98,1.64
2021-02-09,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,425496.0,31029518.56,0.85
2021-02-09,ARKF,MARKETAXESS HOLDINGS INC,MKTX,25476.0,14209493.76,0.39
2021-02-09,ARKF,MEITUAN-CLASS B,3690,1959486.0,103388948.6,2.83
2021-02-09,ARKF,MERCADOLIBRE INC,MELI,65873.0,123709494.0,3.39
2021-02-09,ARKF,MORGAN STANLEY GOVT INSTL 8035,,1277309.79,1277309.79,0.03
2021-02-09,ARKF,NVIDIA CORP,NVDA,60850.0,34716750.5,0.95
2021-02-09,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,2509156.0,78034751.6,2.14
2021-02-09,ARKF,PAYPAL HOLDINGS INC,PYPL,601074.0,170825230.8,4.68
2021-02-09,ARKF,PINDUODUO INC-ADR,PDD,188150.0,35703344.0,0.98
2021-02-09,ARKF,PINTEREST INC- CLASS A,PINS,1621828.0,128789361.48,3.53
2021-02-09,ARKF,SCHWAB (CHARLES) CORP,SCHW,733837.0,41293007.99,1.13
2021-02-09,ARKF,SEA LTD-ADR,SE,477124.0,131046877.84,3.59
2021-02-09,ARKF,SHOPIFY INC - CLASS A,SHOP,87813.0,125835150.87,3.44
2021-02-09,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,950209.0,152090452.54,4.16
2021-02-09,ARKF,SNAP INC - A,SNAP,1449856.0,91050956.8,2.49
2021-02-09,ARKF,SPLUNK INC,SPLK,336891.0,58208026.98,1.59
2021-02-09,ARKF,SQUARE INC - A,SQ,1330790.0,343503514.8,9.4
2021-02-09,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,303595.0,40280984.6,1.1
2021-02-09,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,1033846.0,48590762.0,1.33
2021-02-09,ARKF,TELADOC HEALTH INC,TDOC,187725.0,54158662.5,1.48
2021-02-09,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1643444.0,160712388.76,4.4
2021-02-09,ARKF,TWILIO INC - A,TWLO,226838.0,92225525.66,2.52
2021-02-09,ARKF,VERISK ANALYTICS INC,VRSK,116936.0,22277477.36,0.61
2021-02-09,ARKF,WORKDAY INC-CLASS A,WDAY,251145.0,69157798.65,1.89
2021-02-09,ARKF,YEAHKA LTD,9923,7865600.0,92845657.67,2.54
2021-02-09,ARKF,Z HOLDINGS CORP,4689,11083330.0,71270798.95,1.95
2021-02-09,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,11893845.0,79710672.35,2.18
2021-02-09,ARKF,ZILLOW GROUP INC - C,Z,1019515.0,172012570.8,4.71
2021-02-10,ARKF,ADYEN NV,ADYEN,48364.0,121097566.41,2.97
2021-02-10,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,416074.0,111420456.46,2.73
2021-02-10,ARKF,AMAZON.COM INC,AMZN,26586.0,87377015.88,2.14
2021-02-10,ARKF,APPLE INC,AAPL,564208.0,76388121.12,1.87
2021-02-10,ARKF,BASE INC,4477,378400.0,44336828.02,1.09
2021-02-10,ARKF,BILL.COM HOLDINGS INC,BILL,116675.0,22401600.0,0.55
2021-02-10,ARKF,DISCOVERY LTD,DSY,3805814.0,36913073.49,0.9
2021-02-10,ARKF,DOCUSIGN INC,DOCU,334455.0,85369638.75,2.09
2021-02-10,ARKF,DRAFTKINGS INC - CL A,DKNG,309074.0,19382030.54,0.47
2021-02-10,ARKF,FACEBOOK INC-CLASS A,FB,243302.0,66146514.74,1.62
2021-02-10,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,357965.0,45472293.95,1.11
2021-02-10,ARKF,HDFC BANK LTD-ADR,HDB,456941.0,36897985.75,0.9
2021-02-10,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,1225671.0,136858423.86,3.35
2021-02-10,ARKF,INTUIT INC,INTU,146710.0,58286415.9,1.43
2021-02-10,ARKF,JD.COM INC-ADR,JD,563075.0,55614917.75,1.36
2021-02-10,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,68783.0,5103698.6,0.13
2021-02-10,ARKF,KE HOLDINGS INC,BEKE,709259.0,48903408.05,1.2
2021-02-10,ARKF,LENDINGCLUB CORP,LC,1879598.0,24115242.34,0.59
2021-02-10,ARKF,LENDINGTREE INC,TREE UW,172402.0,59614887.58,1.46
2021-02-10,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,440996.0,31496490.79,0.77
2021-02-10,ARKF,MARKETAXESS HOLDINGS INC,MKTX,27723.0,15358264.77,0.38
2021-02-10,ARKF,MEITUAN-CLASS B,3690,1930082.0,107159001.15,2.63
2021-02-10,ARKF,MERCADOLIBRE INC,MELI,71651.0,136514500.77,3.35
2021-02-10,ARKF,MORGAN STANLEY GOVT INSTL 8035,,13867363.88,13867363.88,0.34
2021-02-10,ARKF,NVIDIA CORP,NVDA,66200.0,39095734.0,0.96
2021-02-10,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,2729469.0,92801946.0,2.27
2021-02-10,ARKF,PAYPAL HOLDINGS INC,PYPL,658332.0,186426455.76,4.57
2021-02-10,ARKF,PINDUODUO INC-ADR,PDD,204735.0,40867153.35,1.0
2021-02-10,ARKF,PING AN HEALTHCARE AND TECHN,1833,497800.0,6787510.48,0.17
2021-02-10,ARKF,PINTEREST INC- CLASS A,PINS,1764245.0,143115554.4,3.51
2021-02-10,ARKF,SCHWAB (CHARLES) CORP,SCHW,798358.0,44468540.6,1.09
2021-02-10,ARKF,SEA LTD-ADR,SE,519068.0,140651855.96,3.45
2021-02-10,ARKF,SHOPIFY INC - CLASS A,SHOP,95517.0,139685971.14,3.42
2021-02-10,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,1033669.0,148879346.07,3.65
2021-02-10,ARKF,SNAP INC - A,SNAP,1577186.0,98731843.6,2.42
2021-02-10,ARKF,SPLUNK INC,SPLK,366530.0,61584370.6,1.51
2021-02-10,ARKF,SQUARE INC - A,SQ,1447634.0,372751278.66,9.13
2021-02-10,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,330345.0,44163823.05,1.08
2021-02-10,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,1124689.0,53928837.55,1.32
2021-02-10,ARKF,TELADOC HEALTH INC,TDOC,204203.0,59306677.29,1.45
2021-02-10,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1787787.0,174756179.25,4.28
2021-02-10,ARKF,TWILIO INC - A,TWLO,246847.0,106958805.1,2.62
2021-02-10,ARKF,VERISK ANALYTICS INC,VRSK,127208.0,24273830.56,0.59
2021-02-10,ARKF,WORKDAY INC-CLASS A,WDAY,273294.0,74907152.46,1.84
2021-02-10,ARKF,YEAHKA LTD,9923,8550400.0,104452068.47,2.56
2021-02-10,ARKF,Z HOLDINGS CORP,4689,12057030.0,76420149.05,1.87
2021-02-10,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,12942445.0,86816106.6,2.13
2021-02-10,ARKF,ZILLOW GROUP INC - C,Z,1109074.0,182664487.8,4.48
2021-02-11,ARKF,ADYEN NV,ADYEN,50128.0,132826458.63,2.99
2021-02-11,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,431509.0,116045715.37,2.61
2021-02-11,ARKF,AMAZON.COM INC,AMZN,27566.0,89923875.58,2.02
2021-02-11,ARKF,APPLE INC,AAPL,585131.0,79068752.03,1.78
2021-02-11,ARKF,BASE INC,4477,391900.0,45870389.99,1.03
2021-02-11,ARKF,BILL.COM HOLDINGS INC,BILL,120987.0,22525359.66,0.51
2021-02-11,ARKF,DISCOVERY LTD,DSY,3946934.0,38382322.19,0.86
2021-02-11,ARKF,DOCUSIGN INC,DOCU,346852.0,88887762.04,2.0
2021-02-11,ARKF,DRAFTKINGS INC - CL A,DKNG,320540.0,18972762.6,0.43
2021-02-11,ARKF,FACEBOOK INC-CLASS A,FB,252318.0,68224264.02,1.54
2021-02-11,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,371244.0,47225949.24,1.06
2021-02-11,ARKF,HDFC BANK LTD-ADR,HDB,473895.0,38390233.95,0.86
2021-02-11,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,1271094.0,141472762.2,3.18
2021-02-11,ARKF,INTUIT INC,INTU,152149.0,62201554.18,1.4
2021-02-11,ARKF,JD.COM INC-ADR,JD,583949.0,57810951.0,1.3
2021-02-11,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,71331.0,5528152.5,0.12
2021-02-11,ARKF,KE HOLDINGS INC,BEKE,735572.0,52078497.6,1.17
2021-02-11,ARKF,LENDINGCLUB CORP,LC,1879598.0,22949891.58,0.52
2021-02-11,ARKF,LENDINGTREE INC,TREE UW,172402.0,59192502.68,1.33
2021-02-11,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,384063.0,28259584.79,0.64
2021-02-11,ARKF,MARKETAXESS HOLDINGS INC,MKTX,28752.0,15690541.44,0.35
2021-02-11,ARKF,MEITUAN-CLASS B,3690,2003582.0,115006544.94,2.59
2021-02-11,ARKF,MERCADOLIBRE INC,MELI,74297.0,144303348.25,3.25
2021-02-11,ARKF,MORGAN STANLEY GOVT INSTL 8035,,42803424.71,42803424.71,0.96
2021-02-11,ARKF,NVIDIA CORP,NVDA,68650.0,41878559.5,0.94
2021-02-11,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,2830605.0,101562107.4,2.29
2021-02-11,ARKF,PAYPAL HOLDINGS INC,PYPL,699790.0,199461143.7,4.49
2021-02-11,ARKF,PINDUODUO INC-ADR,PDD,212330.0,42423534.0,0.95
2021-02-11,ARKF,PING AN HEALTHCARE AND TECHN,1833,2616200.0,43195284.13,0.97
2021-02-11,ARKF,PINTEREST INC- CLASS A,PINS,1829611.0,159231045.33,3.58
2021-02-11,ARKF,SCHWAB (CHARLES) CORP,SCHW,827954.0,46307467.22,1.04
2021-02-11,ARKF,SEA LTD-ADR,SE,538325.0,147840194.75,3.33
2021-02-11,ARKF,SHOPIFY INC - CLASS A,SHOP,99045.0,144933538.95,3.26
2021-02-11,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,1071987.0,160176297.54,3.61
2021-02-11,ARKF,SNAP INC - A,SNAP,1635643.0,101786063.89,2.29
2021-02-11,ARKF,SPLUNK INC,SPLK,380103.0,64602305.88,1.45
2021-02-11,ARKF,SQUARE INC - A,SQ,1501289.0,399237783.77,8.99
2021-02-11,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,342595.0,47675520.2,1.07
2021-02-11,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,1166388.0,55869985.2,1.26
2021-02-11,ARKF,TELADOC HEALTH INC,TDOC,211749.0,60071073.81,1.35
2021-02-11,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1854035.0,182974714.15,4.12
2021-02-11,ARKF,TWILIO INC - A,TWLO,256010.0,110900971.9,2.5
2021-02-11,ARKF,VERISK ANALYTICS INC,VRSK,131912.0,24970941.6,0.56
2021-02-11,ARKF,WORKDAY INC-CLASS A,WDAY,283437.0,78225777.63,1.76
2021-02-11,ARKF,YEAHKA LTD,9923,8864000.0,109877446.78,2.47
2021-02-11,ARKF,Z HOLDINGS CORP,4689,12466530.0,78932671.69,1.78
2021-02-11,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,13422645.0,96091840.43,2.16
2021-02-11,ARKF,ZILLOW GROUP INC - C,Z,1150185.0,223135890.0,5.02
2021-02-12,ARKF,ADYEN NV,ADYEN,51830.0,137555078.89,2.97
2021-02-12,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,445953.0,119448511.05,2.58
2021-02-12,ARKF,AMAZON.COM INC,AMZN,28486.0,93368847.06,2.01
2021-02-12,ARKF,APPLE INC,AAPL,604727.0,81861893.99,1.77
2021-02-12,ARKF,BASE INC,4477,406900.0,47455512.15,1.02
2021-02-12,ARKF,BILL.COM HOLDINGS INC,BILL,125035.0,23756650.0,0.51
2021-02-12,ARKF,DISCOVERY LTD,DSY,4079230.0,40724342.02,0.88
2021-02-12,ARKF,DOCUSIGN INC,DOCU,358490.0,94390417.0,2.04
2021-02-12,ARKF,DRAFTKINGS INC - CL A,DKNG,331304.0,20232735.28,0.44
2021-02-12,ARKF,FACEBOOK INC-CLASS A,FB,260782.0,70541531.0,1.52
2021-02-12,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,383710.0,49379639.9,1.07
2021-02-12,ARKF,HDFC BANK LTD-ADR,HDB,489765.0,40670085.6,0.88
2021-02-12,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,1313690.0,145911548.3,3.15
2021-02-12,ARKF,INTUIT INC,INTU,157255.0,65101997.45,1.4
2021-02-12,ARKF,JD.COM INC-ADR,JD,603499.0,59933485.69,1.29
2021-02-12,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,73723.0,5706160.2,0.12
2021-02-12,ARKF,KE HOLDINGS INC,BEKE,760228.0,51178548.96,1.1
2021-02-12,ARKF,LENDINGCLUB CORP,LC,1879598.0,23006279.52,0.5
2021-02-12,ARKF,LENDINGTREE INC,TREE UW,172402.0,60916522.68,1.31
2021-02-12,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,397863.0,29094661.74,0.63
2021-02-12,ARKF,MARKETAXESS HOLDINGS INC,MKTX,29718.0,16420680.9,0.35
2021-02-12,ARKF,MEITUAN-CLASS B,3690,2067982.0,118699307.35,2.56
2021-02-12,ARKF,MERCADOLIBRE INC,MELI,76781.0,149185483.0,3.22
2021-02-12,ARKF,MORGAN STANLEY GOVT INSTL 8035,,80944103.04,80944103.04,1.75
2021-02-12,ARKF,NVIDIA CORP,NVDA,70950.0,42460027.5,0.92
2021-02-12,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,2925457.0,101191557.63,2.18
2021-02-12,ARKF,PAYPAL HOLDINGS INC,PYPL,723250.0,215796102.5,4.66
2021-02-12,ARKF,PINDUODUO INC-ADR,PDD,219460.0,43143641.4,0.93
2021-02-12,ARKF,PING AN HEALTHCARE AND TECHN,1833,2703600.0,44636879.58,0.96
2021-02-12,ARKF,PINTEREST INC- CLASS A,PINS,1890929.0,158913673.16,3.43
2021-02-12,ARKF,SCHWAB (CHARLES) CORP,SCHW,855692.0,49792717.48,1.07
2021-02-12,ARKF,SEA LTD-ADR,SE,556357.0,153621294.84,3.31
2021-02-12,ARKF,SHOPIFY INC - CLASS A,SHOP,102357.0,148979589.93,3.21
2021-02-12,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,1107913.0,180268524.23,3.89
2021-02-12,ARKF,SNAP INC - A,SNAP,1690429.0,104755885.13,2.26
2021-02-12,ARKF,SPLUNK INC,SPLK,392845.0,68091823.85,1.47
2021-02-12,ARKF,SQUARE INC - A,SQ,1551567.0,423189899.25,9.13
2021-02-12,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,354095.0,48886355.7,1.05
2021-02-12,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,1205488.0,58044247.2,1.25
2021-02-12,ARKF,TELADOC HEALTH INC,TDOC,218833.0,64262498.78,1.39
2021-02-12,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1916181.0,189893537.1,4.1
2021-02-12,ARKF,TWILIO INC - A,TWLO,264566.0,115162934.14,2.49
2021-02-12,ARKF,VERISK ANALYTICS INC,VRSK,136328.0,25834156.0,0.56
2021-02-12,ARKF,WORKDAY INC-CLASS A,WDAY,292913.0,82414001.68,1.78
2021-02-12,ARKF,YEAHKA LTD,9923,9158400.0,113523145.19,2.45
2021-02-12,ARKF,Z HOLDINGS CORP,4689,12921530.0,83106553.12,1.79
2021-02-12,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,13873445.0,99315885.55,2.14
2021-02-12,ARKF,ZILLOW GROUP INC - C,Z,1188733.0,235143274.73,5.07
